contrato_id,cliente_id,categoria_produto,subtipo,ano,mes,data_adesao,valor_mensal,status
1585,1007,cartao,Amex Platinum,2025,10,2025-10-15,49.91,ativo
1586,1008,cartao,Visa Gold,2025,6,2025-06-19,79.36,ativo
1587,1008,seguro_avulso,Auto,2026,6,2026-06-18,298.89,ativo
1588,1009,cartao,Elo Standard,2025,9,2025-09-26,61.68,cancelado
1589,1009,seguro_avulso,Residencial,2026,4,2026-04-26,59.7,ativo
1590,1009,consorcio,Imóvel,2025,3,2025-03-21,3410.16,ativo
1591,1010,seguro_avulso,Auto,2025,6,2025-06-04,235.07,suspenso
1592,1011,consorcio,Imóvel,2026,2,2026-02-27,2654.44,ativo
1593,1012,consorcio,Motocicleta,2026,1,2026-01-12,2971.93,ativo
1594,1012,cartao,Visa Gold,2025,1,2025-01-01,47.93,ativo
1595,1013,seguro_avulso,Residencial,2026,4,2026-04-14,79.84,ativo
1596,1013,cartao,Visa Gold,2025,7,2025-07-26,40.49,ativo
1597,1014,seguro_cartao,Seguro Vida Cartão (Prestamista),2026,5,2026-05-05,9.74,ativo
1598,1015,cartao,Elo Standard,2025,1,2025-01-20,74.8,ativo
1599,1015,seguro_cartao,Proteção Financeira do Cartão,2025,1,2025-01-14,21.03,ativo
1600,1016,cartao,Mastercard Gold,2025,2,2025-02-13,25.66,cancelado
1601,1017,cartao,Visa Standard,2026,5,2026-05-27,73.37,ativo
1602,1018,seguro_avulso,Vida,2026,1,2026-01-26,119.03,ativo
1603,1019,cartao,Mastercard Gold,2025,1,2025-01-01,60.11,cancelado
1604,1020,seguro_avulso,Vida,2026,3,2026-03-24,91.58,ativo
1605,1020,cartao,Mastercard Black,2025,1,2025-01-23,60.77,ativo
1606,1021,consorcio,Motocicleta,2025,9,2025-09-19,957.14,ativo
1607,1021,cartao,Mastercard Standard,2025,5,2025-05-24,49.42,ativo
1608,1022,seguro_avulso,Auto,2026,4,2026-04-16,288.05,ativo
1609,1023,seguro_avulso,Vida,2026,1,2026-01-21,114.76,ativo
1610,1024,consorcio,Veículo Leve,2025,7,2025-07-05,1230.11,ativo
1611,1025,seguro_avulso,Vida,2025,3,2025-03-22,76.46,ativo
1612,1026,cartao,Visa Standard,2025,4,2025-04-12,71.22,cancelado
1613,1026,seguro_avulso,Garantia Estendida,2025,9,2025-09-10,33.59,ativo
1614,1026,seguro_cartao,Proteção Financeira do Cartão,2025,9,2025-09-13,13.79,cancelado
1615,1027,cartao,Mastercard Standard,2026,6,2026-06-18,63.48,ativo
1616,1027,seguro_avulso,Vida,2025,3,2025-03-22,85.69,ativo
1617,1028,cartao,Visa Gold,2026,2,2026-02-05,17.77,ativo
1618,1029,cartao,Elo Standard,2025,6,2025-06-21,53.99,ativo
1619,1029,consorcio,Veículo Leve,2025,7,2025-07-10,2396.61,ativo
1620,1030,seguro_cartao,Proteção Financeira do Cartão,2026,3,2026-03-16,21.28,ativo
1621,1031,consorcio,Veículo Leve,2025,6,2025-06-12,2520.56,ativo
1622,1032,seguro_cartao,Proteção Financeira do Cartão,2025,5,2025-05-01,20.47,ativo
1623,1032,cartao,Mastercard Gold,2026,2,2026-02-19,22.63,ativo
1624,1033,seguro_cartao,Proteção Financeira do Cartão,2025,5,2025-05-13,13.42,ativo
1625,1034,cartao,Visa Standard,2026,2,2026-02-27,54.18,ativo
1626,1035,cartao,Amex Platinum,2025,5,2025-05-15,48.93,ativo
1627,1035,seguro_cartao,Seguro Vida Cartão (Prestamista),2025,3,2025-03-09,11.82,ativo
1628,1036,seguro_cartao,Seguro Vida Cartão (Prestamista),2025,1,2025-01-19,10.36,cancelado
1629,1036,cartao,Mastercard Standard,2025,9,2025-09-04,54.1,ativo
1630,1036,consorcio,Veículo Leve,2025,2,2025-02-14,2873.44,suspenso
1631,1037,cartao,Elo Standard,2025,5,2025-05-08,46.07,ativo
1632,1037,seguro_cartao,Proteção Financeira do Cartão,2026,5,2026-05-25,20.66,cancelado
1633,1038,cartao,Mastercard Gold,2025,9,2025-09-26,39.29,ativo
1634,1039,cartao,Mastercard Gold,2025,1,2025-01-08,79.0,cancelado
1635,1040,cartao,Mastercard Gold,2025,12,2025-12-06,66.56,ativo
1636,1041,consorcio,Motocicleta,2025,10,2025-10-08,2435.81,ativo
1637,1042,consorcio,Motocicleta,2025,1,2025-01-17,2331.39,ativo
1638,1043,seguro_cartao,Seguro Vida Cartão (Prestamista),2026,5,2026-05-27,11.67,ativo
1639,1043,consorcio,Veículo Leve,2025,11,2025-11-19,620.3,suspenso
1640,1044,consorcio,Motocicleta,2025,3,2025-03-06,1400.67,ativo
1641,1044,cartao,Mastercard Gold,2025,9,2025-09-06,69.8,cancelado
1642,1045,consorcio,Veículo Leve,2025,3,2025-03-16,1534.48,ativo
1643,1045,seguro_avulso,Auto,2026,3,2026-03-13,295.46,ativo
1644,1045,cartao,Elo Standard,2025,6,2025-06-24,42.13,ativo
1645,1046,seguro_avulso,Auto,2025,5,2025-05-08,221.75,ativo
1646,1047,seguro_cartao,Proteção Financeira do Cartão,2026,4,2026-04-14,19.6,ativo
1647,1047,seguro_avulso,Garantia Estendida,2025,12,2025-12-27,28.76,ativo
1648,1047,cartao,Visa Gold,2026,3,2026-03-23,73.2,ativo
1649,1048,consorcio,Veículo Leve,2025,11,2025-11-17,2352.07,ativo
1650,1049,seguro_cartao,Seguro Vida Cartão (Prestamista),2025,6,2025-06-20,19.3,ativo
1651,1049,cartao,Visa Platinum,2026,1,2026-01-27,77.4,ativo
1652,1049,seguro_avulso,Garantia Estendida,2026,2,2026-02-11,29.18,ativo
1653,1050,seguro_avulso,Auto,2025,11,2025-11-11,243.93,suspenso
1654,1051,cartao,Mastercard Standard,2026,1,2026-01-04,41.09,ativo
1655,1052,cartao,Amex Platinum,2026,5,2026-05-02,74.09,ativo
1656,1053,consorcio,Veículo Leve,2025,12,2025-12-02,2888.44,ativo
1657,1054,cartao,Mastercard Standard,2025,6,2025-06-07,68.23,ativo
1658,1054,seguro_avulso,Auto,2026,1,2026-01-01,247.13,ativo
1659,1055,seguro_avulso,Auto,2025,12,2025-12-14,401.47,ativo
1660,1055,cartao,Visa Gold,2025,3,2025-03-17,64.05,ativo
1661,1056,seguro_avulso,Auto,2025,12,2025-12-26,330.27,ativo
1662,1057,cartao,Mastercard Gold,2025,6,2025-06-18,42.04,ativo
1663,1057,consorcio,Motocicleta,2025,9,2025-09-22,2375.39,ativo
1664,1058,consorcio,Imóvel,2026,1,2026-01-11,1039.91,ativo
1665,1059,seguro_cartao,Proteção Financeira do Cartão,2025,7,2025-07-17,13.28,ativo
1666,1059,cartao,Visa Standard,2025,2,2025-02-26,19.63,ativo
1667,1059,seguro_avulso,Vida,2025,8,2025-08-01,80.16,ativo
1668,1060,cartao,Mastercard Gold,2025,4,2025-04-14,78.52,cancelado
1669,1060,seguro_avulso,Auto,2025,1,2025-01-18,272.85,ativo
1670,1060,seguro_cartao,Proteção Financeira do Cartão,2026,5,2026-05-20,8.16,ativo
1671,1061,seguro_cartao,Proteção Financeira do Cartão,2026,4,2026-04-06,17.98,ativo
1672,1061,consorcio,Motocicleta,2025,4,2025-04-19,1015.49,ativo
1673,1062,consorcio,Imóvel,2025,8,2025-08-24,406.88,ativo
1674,1063,seguro_avulso,Vida,2025,5,2025-05-21,117.46,ativo
1675,1063,consorcio,Motocicleta,2026,6,2026-06-19,1367.28,ativo
1676,1063,cartao,Visa Standard,2025,6,2025-06-23,58.41,ativo
1677,1064,consorcio,Imóvel,2026,5,2026-05-25,519.27,ativo
1678,1064,cartao,Mastercard Standard,2026,4,2026-04-05,21.44,ativo
1679,1065,seguro_avulso,Vida,2025,7,2025-07-21,135.76,ativo
1680,1066,seguro_cartao,Seguro Vida Cartão (Prestamista),2025,7,2025-07-06,24.35,ativo
1681,1066,consorcio,Veículo Leve,2025,12,2025-12-21,2912.67,ativo
1682,1067,consorcio,Imóvel,2025,1,2025-01-27,1043.37,ativo
1683,1067,seguro_avulso,Residencial,2025,1,2025-01-25,32.86,ativo
1684,1068,cartao,Mastercard Standard,2025,2,2025-02-06,67.43,ativo
1685,1069,seguro_avulso,Auto,2026,1,2026-01-18,358.69,ativo
1686,1070,cartao,Mastercard Black,2025,7,2025-07-20,47.09,cancelado
1687,1070,seguro_cartao,Proteção Financeira do Cartão,2025,5,2025-05-14,18.13,ativo
1688,1070,consorcio,Veículo Leve,2025,9,2025-09-12,876.18,ativo
1689,1071,consorcio,Imóvel,2026,5,2026-05-10,606.03,ativo
1690,1072,seguro_avulso,Garantia Estendida,2026,3,2026-03-12,24.42,ativo
1691,1072,cartao,Elo Gold,2025,9,2025-09-05,15.31,cancelado
1692,1073,seguro_avulso,Auto,2026,5,2026-05-05,158.58,ativo
1693,1074,consorcio,Motocicleta,2025,6,2025-06-24,1409.4,cancelado
1694,1075,cartao,Elo Gold,2025,8,2025-08-23,16.43,cancelado
1695,1076,seguro_avulso,Vida,2025,7,2025-07-09,64.71,ativo
1696,1077,cartao,Visa Platinum,2025,9,2025-09-13,49.26,ativo
1697,1078,consorcio,Motocicleta,2026,2,2026-02-22,1683.87,cancelado
1698,1079,seguro_cartao,Proteção Financeira do Cartão,2026,1,2026-01-16,12.64,ativo
1699,1080,cartao,Visa Standard,2025,11,2025-11-13,18.61,suspenso
1700,1081,cartao,Amex Platinum,2025,11,2025-11-11,70.62,ativo
1701,1082,consorcio,Veículo Leve,2026,1,2026-01-20,3490.1,suspenso
1702,1083,cartao,Visa Gold,2025,12,2025-12-06,18.87,ativo
1703,1084,cartao,Elo Standard,2026,5,2026-05-11,15.87,ativo
1704,1085,seguro_cartao,Proteção Financeira do Cartão,2025,8,2025-08-19,17.72,cancelado
1705,1085,seguro_avulso,Vida,2026,2,2026-02-15,107.54,ativo
1706,1086,cartao,Visa Standard,2026,5,2026-05-02,50.73,ativo
1707,1086,seguro_avulso,Auto,2026,4,2026-04-23,280.0,ativo
1708,1087,seguro_avulso,Vida,2025,11,2025-11-03,96.93,ativo
1709,1087,consorcio,Imóvel,2025,4,2025-04-10,1641.43,ativo
1710,1087,seguro_cartao,Proteção Financeira do Cartão,2025,1,2025-01-26,15.55,ativo
1711,1088,consorcio,Motocicleta,2025,8,2025-08-04,2548.96,ativo
1712,1088,cartao,Mastercard Standard,2025,6,2025-06-21,77.44,ativo
1713,1089,consorcio,Veículo Pesado,2026,3,2026-03-08,3037.14,ativo
1714,1090,cartao,Visa Platinum,2026,1,2026-01-01,15.35,ativo
1715,1090,consorcio,Veículo Leve,2025,2,2025-02-19,2039.46,ativo
1716,1091,cartao,Visa Gold,2026,1,2026-01-01,55.42,ativo
1717,1092,seguro_cartao,Proteção Financeira do Cartão,2025,9,2025-09-21,10.72,ativo
1718,1093,seguro_avulso,Vida,2025,7,2025-07-18,139.18,cancelado
1719,1093,cartao,Elo Standard,2025,11,2025-11-11,79.33,ativo
1720,1094,seguro_avulso,Residencial,2025,8,2025-08-24,79.35,cancelado
1721,1094,cartao,Visa Standard,2025,6,2025-06-20,49.26,ativo
1722,1095,cartao,Mastercard Black,2025,1,2025-01-18,23.78,cancelado
1723,1096,seguro_avulso,Garantia Estendida,2026,6,2026-06-20,23.29,ativo
1724,1097,cartao,Elo Standard,2025,1,2025-01-07,52.83,ativo
1725,1097,consorcio,Imóvel,2026,2,2026-02-04,2481.96,ativo
1726,1097,seguro_avulso,Vida,2025,11,2025-11-27,149.58,cancelado
1727,1098,cartao,Visa Platinum,2025,3,2025-03-09,68.86,ativo
1728,1099,cartao,Visa Platinum,2025,6,2025-06-11,75.09,cancelado
1729,1099,seguro_cartao,Seguro Vida Cartão (Prestamista),2026,3,2026-03-20,15.23,ativo
1730,1100,seguro_avulso,Vida,2025,1,2025-01-13,124.61,ativo
1731,1101,seguro_cartao,Proteção Financeira do Cartão,2025,7,2025-07-04,16.98,ativo
1732,1102,seguro_cartao,Proteção Financeira do Cartão,2026,6,2026-06-20,18.31,ativo
1733,1103,cartao,Mastercard Gold,2025,3,2025-03-16,42.11,ativo
1734,1104,cartao,Visa Platinum,2026,4,2026-04-27,47.91,ativo
1735,1104,consorcio,Motocicleta,2025,9,2025-09-24,2229.07,ativo
1736,1105,seguro_cartao,Seguro Vida Cartão (Prestamista),2025,3,2025-03-01,18.5,ativo
1737,1105,consorcio,Veículo Pesado,2025,9,2025-09-01,1200.12,suspenso
1738,1106,seguro_avulso,Auto,2025,1,2025-01-23,177.92,ativo
1739,1106,consorcio,Motocicleta,2025,11,2025-11-04,905.62,ativo
1740,1107,seguro_avulso,Vida,2026,1,2026-01-21,134.38,ativo
1741,1108,seguro_avulso,Residencial,2025,6,2025-06-17,35.6,cancelado
1742,1109,cartao,Mastercard Black,2025,10,2025-10-16,61.48,ativo
1743,1110,consorcio,Motocicleta,2026,3,2026-03-17,2766.42,ativo
1744,1110,seguro_avulso,Auto,2025,5,2025-05-24,284.39,ativo
1745,1111,consorcio,Veículo Leve,2025,11,2025-11-12,2129.33,ativo
1746,1112,cartao,Visa Standard,2025,11,2025-11-23,49.9,ativo
1747,1113,cartao,Mastercard Standard,2025,11,2025-11-13,79.59,ativo
1748,1113,seguro_cartao,Proteção Financeira do Cartão,2025,9,2025-09-07,20.96,ativo
1749,1114,seguro_cartao,Proteção Financeira do Cartão,2025,7,2025-07-23,15.43,ativo
1750,1114,consorcio,Motocicleta,2026,6,2026-06-13,2160.67,ativo
1751,1114,seguro_avulso,Vida,2026,2,2026-02-12,132.47,ativo
1752,1115,seguro_cartao,Proteção Financeira do Cartão,2025,4,2025-04-14,22.38,ativo
1753,1116,cartao,Mastercard Standard,2025,10,2025-10-14,45.46,ativo
1754,1117,cartao,Visa Platinum,2026,1,2026-01-21,55.39,ativo
1755,1118,cartao,Visa Gold,2025,5,2025-05-24,22.82,cancelado
1756,1118,seguro_avulso,Residencial,2025,10,2025-10-01,35.92,ativo
1757,1119,seguro_avulso,Vida,2025,7,2025-07-27,74.63,ativo
1758,1120,consorcio,Imóvel,2025,6,2025-06-11,742.12,ativo
1759,1121,cartao,Elo Standard,2025,1,2025-01-16,63.58,ativo
1760,1122,cartao,Elo Standard,2026,1,2026-01-19,18.36,cancelado
1761,1123,seguro_avulso,Auto,2026,3,2026-03-09,413.62,ativo
1762,1123,consorcio,Veículo Leve,2025,5,2025-05-07,804.4,cancelado
1763,1124,consorcio,Eletroeletrônico,2026,1,2026-01-18,3164.05,ativo
1764,1125,seguro_avulso,Auto,2025,3,2025-03-04,234.78,ativo
1765,1125,cartao,Mastercard Standard,2025,9,2025-09-21,69.75,ativo
1766,1126,consorcio,Imóvel,2025,2,2025-02-16,1151.46,cancelado
1767,1127,consorcio,Veículo Leve,2025,10,2025-10-09,2716.51,ativo
1768,1128,seguro_cartao,Proteção Financeira do Cartão,2025,5,2025-05-22,22.95,ativo
1769,1129,consorcio,Veículo Pesado,2025,11,2025-11-21,1986.44,ativo
1770,1129,seguro_avulso,Garantia Estendida,2025,12,2025-12-24,39.16,ativo
1771,1130,seguro_avulso,Auto,2025,8,2025-08-05,309.32,ativo
1772,1131,seguro_avulso,Vida,2026,2,2026-02-21,130.0,ativo
1773,1132,consorcio,Eletroeletrônico,2025,8,2025-08-20,1898.66,ativo
1774,1133,consorcio,Eletroeletrônico,2026,2,2026-02-11,1352.38,ativo
1775,1134,cartao,Visa Gold,2026,5,2026-05-25,52.68,ativo
1776,1135,cartao,Mastercard Gold,2025,7,2025-07-16,64.62,ativo
1777,1136,consorcio,Motocicleta,2026,2,2026-02-18,2294.09,ativo
1778,1136,cartao,Mastercard Gold,2026,1,2026-01-25,65.53,ativo
1779,1137,cartao,Visa Platinum,2026,1,2026-01-25,31.65,ativo
1780,1137,seguro_avulso,Vida,2026,1,2026-01-04,40.48,ativo
1781,1138,seguro_cartao,Proteção Financeira do Cartão,2025,11,2025-11-18,17.63,ativo
1782,1139,cartao,Mastercard Standard,2026,5,2026-05-01,16.89,ativo
1783,1139,consorcio,Imóvel,2026,6,2026-06-13,1027.15,ativo
1784,1140,cartao,Mastercard Standard,2025,1,2025-01-22,52.64,ativo
1785,1141,seguro_cartao,Proteção Financeira do Cartão,2025,1,2025-01-26,22.52,ativo
1786,1142,seguro_cartao,Seguro Vida Cartão (Prestamista),2026,2,2026-02-09,18.09,ativo
1787,1142,cartao,Visa Gold,2025,3,2025-03-07,32.1,ativo
1788,1143,cartao,Elo Gold,2025,1,2025-01-08,71.08,ativo
1789,1144,consorcio,Veículo Leve,2026,4,2026-04-07,2927.43,ativo
1790,1144,cartao,Mastercard Standard,2025,12,2025-12-04,24.99,ativo
1791,1144,seguro_cartao,Seguro Vida Cartão (Prestamista),2026,3,2026-03-21,13.27,ativo
1792,1145,seguro_cartao,Seguro Vida Cartão (Prestamista),2025,10,2025-10-13,8.1,ativo
1793,1146,cartao,Visa Platinum,2025,11,2025-11-23,65.97,ativo
1794,1146,consorcio,Veículo Pesado,2025,12,2025-12-16,3044.6,ativo
1795,1146,seguro_avulso,Residencial,2025,3,2025-03-16,53.71,ativo
1796,1147,seguro_avulso,Auto,2026,2,2026-02-13,393.21,ativo
1797,1147,seguro_cartao,Seguro Vida Cartão (Prestamista),2026,3,2026-03-11,11.4,ativo
1798,1148,cartao,Mastercard Gold,2025,5,2025-05-19,30.06,suspenso
1799,1148,consorcio,Veículo Leve,2026,4,2026-04-06,3159.26,ativo
1800,1148,seguro_avulso,Auto,2025,2,2025-02-23,435.25,ativo
1801,1149,seguro_avulso,Garantia Estendida,2026,4,2026-04-21,45.52,ativo
1802,1149,seguro_cartao,Seguro Vida Cartão (Prestamista),2025,9,2025-09-08,15.1,ativo
1803,1150,cartao,Visa Gold,2026,3,2026-03-20,35.22,ativo
1804,1150,consorcio,Motocicleta,2025,12,2025-12-08,1751.16,ativo
1805,1151,seguro_avulso,Garantia Estendida,2025,6,2025-06-16,37.0,ativo
1806,1152,consorcio,Imóvel,2025,8,2025-08-23,2935.62,ativo
1807,1152,seguro_avulso,Garantia Estendida,2025,10,2025-10-23,52.13,ativo
1808,1153,seguro_cartao,Seguro Vida Cartão (Prestamista),2025,4,2025-04-01,16.1,ativo
1809,1154,cartao,Elo Standard,2025,10,2025-10-08,74.4,cancelado
1810,1155,seguro_cartao,Seguro Vida Cartão (Prestamista),2026,4,2026-04-21,13.76,ativo
1811,1155,cartao,Visa Standard,2025,12,2025-12-03,70.92,ativo
1812,1155,consorcio,Motocicleta,2026,5,2026-05-10,1000.27,ativo
1813,1156,cartao,Mastercard Standard,2026,2,2026-02-25,23.5,ativo
1814,1157,cartao,Visa Standard,2025,3,2025-03-05,62.36,cancelado
1815,1157,consorcio,Imóvel,2026,6,2026-06-23,1516.63,ativo
1816,1158,seguro_avulso,Vida,2025,4,2025-04-03,146.37,ativo
1817,1158,cartao,Mastercard Gold,2025,9,2025-09-12,34.53,suspenso
1818,1158,consorcio,Motocicleta,2025,5,2025-05-12,539.2,cancelado
1819,1159,consorcio,Veículo Leve,2025,7,2025-07-18,1818.69,ativo
1820,1160,cartao,Elo Standard,2026,1,2026-01-06,59.31,ativo
1821,1160,consorcio,Imóvel,2026,4,2026-04-26,1741.09,ativo
1822,1161,cartao,Elo Standard,2025,12,2025-12-18,29.77,ativo
1823,1161,consorcio,Veículo Leve,2025,9,2025-09-15,2163.77,cancelado
1824,1162,consorcio,Imóvel,2026,4,2026-04-07,1366.05,ativo
1825,1162,seguro_cartao,Seguro Vida Cartão (Prestamista),2025,11,2025-11-24,12.05,ativo
1826,1162,seguro_avulso,Vida,2025,7,2025-07-22,147.65,ativo
1827,1163,cartao,Mastercard Standard,2025,5,2025-05-15,67.3,ativo
1828,1164,cartao,Visa Gold,2026,6,2026-06-22,67.7,ativo
1829,1164,seguro_avulso,Garantia Estendida,2025,12,2025-12-05,54.22,ativo
1830,1165,cartao,Mastercard Gold,2025,11,2025-11-24,51.59,ativo
1831,1165,seguro_avulso,Auto,2025,1,2025-01-04,304.47,cancelado
1832,1166,cartao,Visa Standard,2025,4,2025-04-06,28.5,ativo
1833,1166,seguro_avulso,Garantia Estendida,2025,2,2025-02-12,52.17,ativo
1834,1167,cartao,Mastercard Standard,2025,5,2025-05-20,21.97,ativo
1835,1168,consorcio,Eletroeletrônico,2026,3,2026-03-01,2751.8,cancelado
1836,1168,cartao,Elo Standard,2026,6,2026-06-23,22.25,ativo
1837,1169,seguro_avulso,Residencial,2026,4,2026-04-21,41.9,ativo
1838,1169,cartao,Mastercard Standard,2025,6,2025-06-17,23.77,ativo
1839,1170,cartao,Amex Platinum,2025,5,2025-05-16,34.53,ativo
1840,1171,seguro_cartao,Proteção Financeira do Cartão,2025,9,2025-09-25,17.62,ativo
1841,1172,seguro_cartao,Proteção Financeira do Cartão,2026,4,2026-04-20,9.16,suspenso
1842,1173,consorcio,Imóvel,2026,6,2026-06-18,1868.18,ativo
1843,1173,cartao,Visa Gold,2025,4,2025-04-14,72.37,ativo
1844,1174,cartao,Mastercard Gold,2025,7,2025-07-27,68.43,ativo
1845,1175,cartao,Elo Gold,2026,1,2026-01-02,36.52,ativo
1846,1176,seguro_avulso,Auto,2025,1,2025-01-05,395.65,ativo
1847,1176,consorcio,Motocicleta,2025,9,2025-09-17,2509.01,cancelado
1848,1177,seguro_cartao,Proteção Financeira do Cartão,2026,1,2026-01-02,19.41,ativo
1849,1178,cartao,Elo Gold,2025,5,2025-05-25,47.9,ativo
1850,1178,seguro_cartao,Proteção Financeira do Cartão,2025,6,2025-06-18,13.89,ativo
1851,1178,seguro_avulso,Garantia Estendida,2026,1,2026-01-11,39.24,ativo
1852,1179,cartao,Visa Gold,2025,3,2025-03-17,62.54,cancelado
1853,1180,cartao,Visa Gold,2025,6,2025-06-26,62.24,cancelado
1854,1181,seguro_avulso,Vida,2025,6,2025-06-13,57.83,ativo
1855,1182,seguro_cartao,Proteção Financeira do Cartão,2025,11,2025-11-03,15.55,ativo
1856,1182,cartao,Mastercard Gold,2025,9,2025-09-08,47.66,cancelado
1857,1182,seguro_avulso,Auto,2025,12,2025-12-13,151.52,ativo
1858,1183,seguro_avulso,Auto,2026,2,2026-02-24,169.1,ativo
1859,1184,seguro_avulso,Residencial,2025,4,2025-04-26,80.2,cancelado
1860,1185,cartao,Visa Standard,2026,1,2026-01-05,31.79,ativo
1861,1186,consorcio,Veículo Leve,2025,11,2025-11-27,1532.46,ativo
1862,1186,cartao,Mastercard Gold,2025,9,2025-09-12,35.7,ativo
1863,1187,seguro_avulso,Residencial,2025,5,2025-05-15,87.43,ativo
1864,1188,seguro_cartao,Proteção Financeira do Cartão,2025,12,2025-12-22,14.4,ativo
1865,1188,seguro_avulso,Vida,2026,6,2026-06-23,65.11,ativo
1866,1189,seguro_avulso,Vida,2026,3,2026-03-01,121.26,ativo
1867,1189,cartao,Visa Platinum,2025,5,2025-05-01,56.75,cancelado
1868,1190,cartao,Mastercard Black,2025,4,2025-04-02,51.62,ativo
1869,1191,consorcio,Veículo Leve,2026,1,2026-01-11,2794.15,ativo
1870,1191,seguro_cartao,Proteção Financeira do Cartão,2026,5,2026-05-07,16.71,ativo
1871,1192,cartao,Visa Standard,2025,1,2025-01-12,70.06,ativo
1872,1192,seguro_cartao,Proteção Financeira do Cartão,2025,6,2025-06-12,9.36,ativo
1873,1193,cartao,Mastercard Standard,2026,1,2026-01-23,23.77,ativo
1874,1194,consorcio,Imóvel,2026,5,2026-05-03,888.34,ativo
1875,1194,cartao,Mastercard Standard,2026,4,2026-04-11,54.01,ativo
1876,1195,seguro_avulso,Auto,2025,11,2025-11-25,187.21,ativo
1877,1195,cartao,Amex Platinum,2026,1,2026-01-02,56.0,ativo
1878,1196,seguro_avulso,Residencial,2025,9,2025-09-22,76.57,ativo
1879,1197,consorcio,Eletroeletrônico,2025,4,2025-04-27,896.55,ativo
1880,1197,cartao,Mastercard Gold,2025,6,2025-06-07,75.94,cancelado
1881,1197,seguro_avulso,Auto,2025,7,2025-07-27,377.78,ativo
1882,1198,seguro_cartao,Proteção Financeira do Cartão,2025,12,2025-12-21,24.24,suspenso
1883,1198,cartao,Mastercard Gold,2026,6,2026-06-21,61.61,ativo
1884,1198,seguro_avulso,Garantia Estendida,2025,7,2025-07-16,35.68,ativo
1885,1199,cartao,Visa Gold,2026,1,2026-01-20,18.64,cancelado
1886,1199,consorcio,Eletroeletrônico,2026,2,2026-02-08,3045.04,cancelado
1887,1200,consorcio,Motocicleta,2025,10,2025-10-09,1545.96,cancelado
1888,1201,seguro_avulso,Garantia Estendida,2025,4,2025-04-01,45.48,ativo
1889,1201,cartao,Visa Standard,2025,2,2025-02-08,34.73,ativo
1890,1202,seguro_cartao,Proteção Financeira do Cartão,2025,3,2025-03-06,19.01,ativo
1891,1203,cartao,Elo Standard,2025,6,2025-06-07,45.69,ativo
1892,1204,consorcio,Veículo Leve,2025,10,2025-10-26,1323.41,ativo
1893,1204,seguro_avulso,Vida,2025,10,2025-10-09,99.57,suspenso
1894,1205,seguro_avulso,Residencial,2025,8,2025-08-13,44.44,ativo
1895,1205,cartao,Elo Standard,2025,7,2025-07-09,17.35,ativo
1896,1205,consorcio,Veículo Pesado,2026,3,2026-03-09,535.81,ativo
1897,1206,consorcio,Motocicleta,2026,5,2026-05-06,2320.88,ativo
1898,1206,seguro_cartao,Proteção Financeira do Cartão,2025,12,2025-12-26,9.56,suspenso
1899,1206,cartao,Amex Platinum,2026,6,2026-06-04,43.34,ativo
1900,1207,cartao,Mastercard Gold,2025,3,2025-03-24,22.66,suspenso
1901,1208,cartao,Visa Standard,2025,7,2025-07-18,36.81,ativo
1902,1209,consorcio,Veículo Leve,2025,12,2025-12-13,978.88,suspenso
1903,1209,seguro_cartao,Seguro Vida Cartão (Prestamista),2026,1,2026-01-02,11.02,cancelado
1904,1209,seguro_avulso,Vida,2025,1,2025-01-01,111.17,suspenso
1905,1210,cartao,Elo Standard,2026,6,2026-06-23,73.84,cancelado
1906,1210,seguro_avulso,Residencial,2025,4,2025-04-07,72.54,ativo
1907,1211,seguro_avulso,Residencial,2026,2,2026-02-01,71.17,ativo
1908,1212,seguro_avulso,Auto,2025,7,2025-07-20,322.38,ativo
1909,1213,seguro_cartao,Proteção Financeira do Cartão,2025,8,2025-08-12,22.62,ativo
1910,1214,seguro_cartao,Seguro Vida Cartão (Prestamista),2025,1,2025-01-07,24.93,ativo
1911,1214,consorcio,Motocicleta,2026,1,2026-01-27,1628.62,ativo
1912,1215,seguro_cartao,Seguro Vida Cartão (Prestamista),2025,1,2025-01-06,14.17,ativo
1913,1215,seguro_avulso,Vida,2025,2,2025-02-20,91.0,ativo
1914,1216,seguro_avulso,Garantia Estendida,2025,10,2025-10-01,29.65,cancelado
1915,1217,consorcio,Veículo Leve,2025,12,2025-12-21,2517.62,ativo
1916,1218,cartao,Visa Gold,2025,6,2025-06-27,61.93,ativo
1917,1219,seguro_cartao,Proteção Financeira do Cartão,2025,10,2025-10-24,22.95,ativo
1918,1220,consorcio,Motocicleta,2025,7,2025-07-27,2981.09,ativo
1919,1221,cartao,Mastercard Gold,2025,2,2025-02-26,68.34,ativo
1920,1222,consorcio,Eletroeletrônico,2025,12,2025-12-10,2435.86,cancelado
1921,1223,consorcio,Motocicleta,2025,1,2025-01-19,2466.82,ativo
1922,1223,cartao,Visa Gold,2025,9,2025-09-20,79.52,ativo
1923,1223,seguro_cartao,Proteção Financeira do Cartão,2025,9,2025-09-22,24.78,ativo
1924,1224,seguro_avulso,Auto,2025,7,2025-07-18,340.55,ativo
1925,1225,cartao,Visa Standard,2025,1,2025-01-10,41.33,suspenso
1926,1225,consorcio,Imóvel,2025,11,2025-11-22,1856.94,ativo
1927,1226,cartao,Visa Gold,2025,7,2025-07-10,22.66,cancelado
1928,1227,cartao,Elo Gold,2025,1,2025-01-23,59.38,ativo
